chr	start	end	name	score	strand	cluster_ID	cluster_ACC
17	2212303	2216559	ENSTNIG00000000327	.	-	C482	PF00069
17	2973953	2980054	ENSTNIG00000016630	.	-	C219	PF00036
17	2973953	2980054	ENSTNIG00000016630	.	-	C1091	PF00648
17	2973953	2980054	ENSTNIG00000016630	.	-	C1202	PF01067
17	2980420	2983723	ENSTNIG00000016629	.	-	C219	PF00036
17	2980420	2983723	ENSTNIG00000016629	.	-	C1091	PF00648
17	2980420	2983723	ENSTNIG00000016629	.	-	C1202	PF01067
17	2984062	2985068	ENSTNIG00000016628	.	-	C1091	PF00648
17	2987647	2992347	ENSTNIG00000016627	.	+	C219	PF00036
17	2987647	2992347	ENSTNIG00000016627	.	+	C1091	PF00648
17	2987647	2992347	ENSTNIG00000016627	.	+	C1202	PF01067
17	3831687	3835721	ENSTNIG00000001096	.	+	C915	PF00400
17	3844506	3854297	ENSTNIG00000001688	.	+	C915	PF00400
17	3977128	3988077	ENSTNIG00000016583	.	+	C1249	PF01391
17	3991619	4055158	ENSTNIG00000016582	.	-	C1249	PF01391
17	4217247	4262897	ENSTNIG00000016579	.	+	C92	PF00008
17	4288739	4303406	ENSTNIG00000001031	.	+	C92	PF00008
17	4584736	4588531	ENSTNIG00000016558	.	+	C485	PF00069
17	4628753	4629457	ENSTNIG00000016551	.	+	C1131	PF00782
17	4629804	4630513	ENSTNIG00000016550	.	+	C1131	PF00782
17	4631842	4632590	ENSTNIG00000016549	.	+	C1131	PF00782
17	4632759	4633639	ENSTNIG00000016548	.	+	C1131	PF00782
17	4634418	4635252	ENSTNIG00000016547	.	+	C1131	PF00782
17	4669168	4673194	ENSTNIG00000016542	.	+	C485	PF00069
17	4716477	4719442	ENSTNIG00000016536	.	-	C1309	PF01593
17	4720466	4723878	ENSTNIG00000001744	.	-	C1309	PF01593
17	4725950	4730207	ENSTNIG00000016535	.	-	C1141	PF00788
17	4725950	4730207	ENSTNIG00000016535	.	-	C1309	PF01593
17	4731756	4744564	ENSTNIG00000016534	.	-	C1141	PF00788
17	5260396	5263858	ENSTNIG00000002758	.	-	C724	PF00155
17	5277449	5280394	ENSTNIG00000005827	.	-	C724	PF00155
17	5787749	5790479	ENSTNIG00000008655	.	-	C1005	PF00560
17	5865522	5868544	ENSTNIG00000008647	.	+	C337	PF00047
17	5865522	5868544	ENSTNIG00000008647	.	+	C1005	PF00560
17	5865522	5868544	ENSTNIG00000008647	.	+	C1594	PF07679
17	5870216	5872419	ENSTNIG00000001648	.	+	C337	PF00047
17	5870216	5872419	ENSTNIG00000001648	.	+	C1005	PF00560
17	5870216	5872419	ENSTNIG00000001648	.	+	C1594	PF07679
17	6873282	6874367	ENSTNIG00000008614	.	+	C853	PF00328
17	6875149	6878056	ENSTNIG00000008613	.	+	C853	PF00328
17	7067192	7097918	ENSTNIG00000013326	.	+	C1330	PF02012
17	7113889	7128304	ENSTNIG00000013328	.	-	C1330	PF02012
17	7617645	7620618	ENSTNIG00000013347	.	+	C278	PF00046
17	7702114	7703438	ENSTNIG00000013350	.	-	C278	PF00046
17	7708031	7709365	ENSTNIG00000013351	.	-	C278	PF00046
17	7864516	7877007	ENSTNIG00000013374	.	+	C1284	PF01485
17	7940075	7943376	ENSTNIG00000013386	.	-	C859	PF00335
17	7956285	7958663	ENSTNIG00000013388	.	-	C1284	PF01485
17	7967106	7969607	ENSTNIG00000013390	.	+	C859	PF00335
17	8061498	8065161	ENSTNIG00000013395	.	+	C937	PF00474
17	8070920	8080168	ENSTNIG00000013396	.	-	C937	PF00474
17	8082382	8086398	ENSTNIG00000013397	.	-	C937	PF00474
17	8087384	8090793	ENSTNIG00000013398	.	-	C937	PF00474
17	8091959	8095983	ENSTNIG00000013399	.	-	C937	PF00474
17	8694375	8696399	ENSTNIG00000009879	.	-	C762	PF00169
17	8712487	8730649	ENSTNIG00000009877	.	-	C762	PF00169
17	9694504	9695812	ENSTNIG00000001782	.	+	C285	PF00046
17	9699261	9700856	ENSTNIG00000001779	.	+	C285	PF00046
17	9717712	9718983	ENSTNIG00000001778	.	+	C285	PF00046
17	10025250	10032337	ENSTNIG00000009835	.	+	C1313	PF01704
17	10034893	10037289	ENSTNIG00000009836	.	-	C1471	PF04710
17	10038970	10045213	ENSTNIG00000009837	.	+	C1313	PF01704
17	10047900	10050701	ENSTNIG00000009834	.	-	C1471	PF04710
17	10359424	10361499	ENSTNIG00000009825	.	+	C121	PF00013
17	10422271	10425455	ENSTNIG00000009822	.	+	C121	PF00013
17	10846092	10851583	ENSTNIG00000007460	.	+	C1015	PF00575
17	10891828	10915564	ENSTNIG00000007464	.	+	C1015	PF00575
17	10962455	10964383	ENSTNIG00000007465	.	+	C280	PF00046
17	10977546	10980103	ENSTNIG00000007466	.	-	C280	PF00046
17	11164754	11170169	ENSTNIG00000007471	.	-	C76	PF00005
17	11164754	11170169	ENSTNIG00000007471	.	-	C1197	PF01061
17	11171297	11176893	ENSTNIG00000007472	.	+	C76	PF00005
17	11171297	11176893	ENSTNIG00000007472	.	+	C1197	PF01061
17	11343746	11345474	ENSTNIG00000000430	.	+	C632	PF00096
17	11357627	11358116	ENSTNIG00000017000	.	+	C632	PF00096
17	11875663	11877098	ENSTNIG00000017028	.	+	C784	PF00179
17	11877403	11878879	ENSTNIG00000000536	.	+	C784	PF00179
17	12068191	12072888	ENSTNIG00000005920	.	-	C1030	PF00595
17	12075506	12078583	ENSTNIG00000007170	.	-	C1030	PF00595
18	512982	518109	ENSTNIG00000017819	.	-	C480	PF00069
18	562736	565150	ENSTNIG00000017813	.	-	C627	PF00096
18	594538	603423	ENSTNIG00000017809	.	+	C480	PF00069
18	623825	625285	ENSTNIG00000017808	.	+	C627	PF00096
18	1366182	1368228	ENSTNIG00000014153	.	-	C229	PF00038
18	1373472	1378642	ENSTNIG00000014152	.	+	C229	PF00038
18	1411149	1414723	ENSTNIG00000014148	.	+	C626	PF00096
18	1432815	1435669	ENSTNIG00000014146	.	-	C641	PF00097
18	1449840	1450721	ENSTNIG00000014142	.	-	C626	PF00096
18	1493523	1495676	ENSTNIG00000014134	.	+	C641	PF00097
18	1761363	1770094	ENSTNIG00000014119	.	+	C479	PF00069
18	1761363	1770094	ENSTNIG00000014119	.	+	C1347	PF02185
18	1771649	1777830	ENSTNIG00000014118	.	+	C479	PF00069
18	1786174	1798280	ENSTNIG00000014117	.	+	C1347	PF02185
18	1799881	1801462	ENSTNIG00000014116	.	+	C374	PF00059
18	1807716	1809332	ENSTNIG00000001459	.	+	C374	PF00059
18	1819968	1820539	ENSTNIG00000000500	.	+	C374	PF00059
18	1977516	1980778	ENSTNIG00000002050	.	+	C761	PF00169
18	2053486	2061127	ENSTNIG00000014101	.	-	C761	PF00169
18	2442087	2455454	ENSTNIG00000014074	.	-	C1414	PF02985
18	2464621	2470978	ENSTNIG00000014071	.	-	C1414	PF02985
18	2602981	2607282	ENSTNIG00000014049	.	-	C1720	PF07810
18	2610926	2614060	ENSTNIG00000014048	.	+	C1720	PF07810
18	3263888	3267764	ENSTNIG00000004433	.	+	C644	PF00097
18	3275447	3277006	ENSTNIG00000004434	.	-	C628	PF00096
18	3306269	3318060	ENSTNIG00000005465	.	-	C644	PF00097
18	3330493	3333698	ENSTNIG00000018675	.	+	C628	PF00096
18	4126689	4159217	ENSTNIG00000004098	.	+	C336	PF00047
18	4126689	4159217	ENSTNIG00000004098	.	+	C1646	PF07686
18	4238925	4247978	ENSTNIG00000004103	.	-	C336	PF00047
18	4238925	4247978	ENSTNIG00000004103	.	-	C1646	PF07686
18	4287179	4288079	ENSTNIG00000004108	.	-	C719	PF00153
18	4296561	4300681	ENSTNIG00000005688	.	-	C719	PF00153
18	4872974	4884581	ENSTNIG00000012036	.	-	C1395	PF02931
18	4872974	4884581	ENSTNIG00000012036	.	-	C1407	PF02932
18	4889936	4892544	ENSTNIG00000012037	.	-	C1395	PF02931
18	4889936	4892544	ENSTNIG00000012037	.	-	C1407	PF02932
18	4904675	4910655	ENSTNIG00000012038	.	-	C1395	PF02931
18	4904675	4910655	ENSTNIG00000012038	.	-	C1407	PF02932
18	4922074	4925918	ENSTNIG00000012039	.	-	C1395	PF02931
18	4922074	4925918	ENSTNIG00000012039	.	-	C1407	PF02932
18	5003043	5004249	ENSTNIG00000012042	.	+	C58	PF00001
18	5044947	5045448	ENSTNIG00000012044	.	-	C281	PF00046
18	5046959	5049357	ENSTNIG00000012045	.	-	C281	PF00046
18	5082899	5084240	ENSTNIG00000012046	.	-	C58	PF00001
18	5151822	5156874	ENSTNIG00000012049	.	-	C1050	PF00615
18	5206957	5225496	ENSTNIG00000012051	.	-	C1050	PF00615
18	5276845	5278212	ENSTNIG00000012055	.	+	C1709	PF07716
18	5361471	5363349	ENSTNIG00000002293	.	-	C1709	PF07716
18	5634790	5649363	ENSTNIG00000012072	.	-	C1719	PF07810
18	5652700	5657011	ENSTNIG00000002021	.	+	C1719	PF07810
18	5942856	5946269	ENSTNIG00000001399	.	-	C1217	PF01209
18	5942856	5946269	ENSTNIG00000001399	.	-	C1744	PF08241
18	5942856	5946269	ENSTNIG00000001399	.	-	C1749	PF08242
18	5947537	5949877	ENSTNIG00000000132	.	-	C1217	PF01209
18	5947537	5949877	ENSTNIG00000000132	.	-	C1744	PF08241
18	5947537	5949877	ENSTNIG00000000132	.	-	C1749	PF08242
18	6021977	6024924	ENSTNIG00000001746	.	-	C228	PF00038
18	6028570	6030913	ENSTNIG00000019366	.	-	C228	PF00038
18	6085708	6088414	ENSTNIG00000000879	.	+	C957	PF00514
18	6085708	6088414	ENSTNIG00000000879	.	+	C1316	PF01749
18	6085708	6088414	ENSTNIG00000000879	.	+	C1415	PF02985
18	6093450	6096174	ENSTNIG00000000764	.	+	C957	PF00514
18	6093450	6096174	ENSTNIG00000000764	.	+	C1316	PF01749
18	6093450	6096174	ENSTNIG00000000764	.	+	C1415	PF02985
18	6109630	6110681	ENSTNIG00000001465	.	+	C696	PF00125
18	6111090	6111291	ENSTNIG00000019358	.	+	C696	PF00125
18	6552039	6554180	ENSTNIG00000018047	.	-	C1088	PF00646
18	6555459	6573541	ENSTNIG00000018046	.	-	C1088	PF00646
18	7465428	7467321	ENSTNIG00000011050	.	-	C563	PF00089
18	7468472	7469726	ENSTNIG00000006887	.	-	C563	PF00089
18	8158421	8276765	ENSTNIG00000005417	.	-	C910	PF00400
18	8301992	8305849	ENSTNIG00000003378	.	-	C1411	PF02934
18	8308297	8308456	ENSTNIG00000019686	.	-	C1411	PF02934
18	8354990	8369764	ENSTNIG00000018665	.	-	C910	PF00400
18	8895486	8896536	ENSTNIG00000007119	.	-	C1480	PF04970
18	8897234	8898139	ENSTNIG00000007118	.	-	C1480	PF04970
18	9021814	9025406	ENSTNIG00000005447	.	+	C543	PF00085
18	9027415	9031356	ENSTNIG00000005448	.	+	C543	PF00085
18	9092643	9106636	ENSTNIG00000005453	.	-	C478	PF00069
18	9114793	9115414	ENSTNIG00000005454	.	+	C130	PF00017
18	9116997	9133290	ENSTNIG00000005455	.	+	C149	PF00018
18	9116997	9133290	ENSTNIG00000005455	.	+	C1552	PF07653
18	9160211	9162235	ENSTNIG00000004646	.	-	C130	PF00017
18	9160211	9162235	ENSTNIG00000004646	.	-	C149	PF00018
18	9160211	9162235	ENSTNIG00000004646	.	-	C1552	PF07653
18	9178835	9180126	ENSTNIG00000002138	.	+	C478	PF00069
18	9559705	9567260	ENSTNIG00000008266	.	-	C129	PF00017
18	9559705	9567260	ENSTNIG00000008266	.	-	C148	PF00018
18	9559705	9567260	ENSTNIG00000008266	.	-	C1551	PF07653
18	9571964	9575851	ENSTNIG00000008265	.	+	C129	PF00017
18	9576611	9586077	ENSTNIG00000008264	.	-	C148	PF00018
18	9576611	9586077	ENSTNIG00000008264	.	-	C1551	PF07653
18	9823447	9825421	ENSTNIG00000008251	.	-	C1173	PF00929
18	9826480	9829108	ENSTNIG00000008250	.	+	C1173	PF00929
18	10007399	10008250	ENSTNIG00000001966	.	+	C1476	PF04832
18	10009413	10010532	ENSTNIG00000000033	.	+	C1476	PF04832
18	10057450	10060080	ENSTNIG00000002918	.	+	C1318	PF01762
18	10062969	10066059	ENSTNIG00000001050	.	+	C1318	PF01762
18	10185474	10190900	ENSTNIG00000018838	.	+	C147	PF00018
18	10185474	10190900	ENSTNIG00000018838	.	+	C1550	PF07653
18	10195424	10206015	ENSTNIG00000018836	.	+	C147	PF00018
18	10195424	10206015	ENSTNIG00000018836	.	+	C1550	PF07653
18	10794375	10798955	ENSTNIG00000000784	.	-	C351	PF00047
18	10794375	10798955	ENSTNIG00000000784	.	-	C1595	PF07679
18	10794375	10798955	ENSTNIG00000000784	.	-	C1657	PF07686
18	10799478	10800924	ENSTNIG00000006310	.	+	C351	PF00047
18	10799478	10800924	ENSTNIG00000006310	.	+	C1595	PF07679
18	10799478	10800924	ENSTNIG00000006310	.	+	C1657	PF07686
18	10805764	10807876	ENSTNIG00000006309	.	+	C911	PF00400
18	10843987	10851788	ENSTNIG00000006305	.	+	C351	PF00047
18	10843987	10851788	ENSTNIG00000006305	.	+	C1595	PF07679
18	10843987	10851788	ENSTNIG00000006305	.	+	C1657	PF07686
18	10873970	10876070	ENSTNIG00000006301	.	-	C911	PF00400
18	10884640	10886863	ENSTNIG00000017237	.	+	C160	PF00022
18	10887575	10889383	ENSTNIG00000006298	.	+	C160	PF00022
18	10921047	10923598	ENSTNIG00000000174	.	+	C624	PF00096
18	10952788	10955712	ENSTNIG00000006290	.	+	C624	PF00096
18	11031100	11034476	ENSTNIG00000003273	.	+	C624	PF00096
18	11038393	11041992	ENSTNIG00000003274	.	-	C91	PF00008
18	11038393	11041992	ENSTNIG00000003274	.	-	C1733	PF07974
18	11062841	11076795	ENSTNIG00000003631	.	+	C91	PF00008
18	11062841	11076795	ENSTNIG00000003631	.	+	C1733	PF07974
19	949791	954589	ENSTNIG00000012640	.	-	C583	PF00092
19	949791	954589	ENSTNIG00000012640	.	-	C1505	PF06668
19	949791	954589	ENSTNIG00000012640	.	-	C1783	PF08487
19	956930	962608	ENSTNIG00000012641	.	+	C583	PF00092
19	956930	962608	ENSTNIG00000012641	.	+	C1505	PF06668
19	956930	962608	ENSTNIG00000012641	.	+	C1783	PF08487
19	987562	993010	ENSTNIG00000012644	.	+	C700	PF00130
19	1049539	1062910	ENSTNIG00000012648	.	-	C170	PF00023
19	1049539	1062910	ENSTNIG00000012648	.	-	C700	PF00130
19	1105789	1128959	ENSTNIG00000012652	.	+	C170	PF00023
19	1215935	1229682	ENSTNIG00000012655	.	+	C742	PF00168
19	1301340	1306077	ENSTNIG00000012658	.	+	C742	PF00168
19	1423572	1426557	ENSTNIG00000012666	.	-	C863	PF00351
19	1426848	1433330	ENSTNIG00000012667	.	-	C863	PF00351
19	1524756	1536766	ENSTNIG00000012673	.	+	C357	PF00053
19	1524756	1536766	ENSTNIG00000012673	.	+	C363	PF00055
19	1595574	1606736	ENSTNIG00000012681	.	-	C357	PF00053
19	1595574	1606736	ENSTNIG00000012681	.	-	C363	PF00055
19	1610333	1614532	ENSTNIG00000012682	.	-	C357	PF00053
19	1610333	1614532	ENSTNIG00000012682	.	-	C363	PF00055
19	1682648	1690504	ENSTNIG00000011389	.	-	C1068	PF00628
19	1703607	1709013	ENSTNIG00000011391	.	-	C1068	PF00628
19	1823085	1845375	ENSTNIG00000011402	.	+	C1032	PF00595
19	1905976	1907572	ENSTNIG00000011405	.	+	C1032	PF00595
19	1910749	1912165	ENSTNIG00000011406	.	-	C112	PF00010
19	1910749	1912165	ENSTNIG00000011406	.	-	C1308	PF01586
19	1915191	1916803	ENSTNIG00000011407	.	-	C112	PF00010
19	1915191	1916803	ENSTNIG00000011407	.	-	C1308	PF01586
19	1964797	1966032	ENSTNIG00000011410	.	-	C729	PF00167
19	1968951	1970848	ENSTNIG00000011411	.	-	C729	PF00167
19	2234870	2241300	ENSTNIG00000011010	.	-	C1004	PF00560
19	2234870	2241300	ENSTNIG00000011010	.	-	C1279	PF01462
19	2245024	2246172	ENSTNIG00000011011	.	-	C1004	PF00560
19	2245024	2246172	ENSTNIG00000011011	.	-	C1279	PF01462
19	2251733	2252683	ENSTNIG00000001124	.	-	C1004	PF00560
19	2251733	2252683	ENSTNIG00000001124	.	-	C1279	PF01462
19	2259356	2264181	ENSTNIG00000011012	.	-	C1004	PF00560
19	2259356	2264181	ENSTNIG00000011012	.	-	C1279	PF01462
19	3574624	3577323	ENSTNIG00000007577	.	-	C1003	PF00560
19	3622048	3624201	ENSTNIG00000007572	.	-	C1478	PF04923
19	3633327	3636251	ENSTNIG00000001740	.	+	C1003	PF00560
19	3645206	3645799	ENSTNIG00000007574	.	-	C1478	PF04923
19	4115152	4136159	ENSTNIG00000018488	.	-	C1206	PF01094
19	4205432	4207707	ENSTNIG00000018489	.	-	C1206	PF01094
19	4505126	4510549	ENSTNIG00000018508	.	-	C237	PF00041
19	4505126	4510549	ENSTNIG00000018508	.	-	C349	PF00047
19	4505126	4510549	ENSTNIG00000018508	.	-	C1596	PF07679
19	4505126	4510549	ENSTNIG00000018508	.	-	C1656	PF07686
19	4515387	4525839	ENSTNIG00000018509	.	-	C237	PF00041
19	4515387	4525839	ENSTNIG00000018509	.	-	C349	PF00047
19	4515387	4525839	ENSTNIG00000018509	.	-	C1596	PF07679
19	4515387	4525839	ENSTNIG00000018509	.	-	C1656	PF07686
19	4598254	4600285	ENSTNIG00000018515	.	+	C829	PF00248
19	4600653	4603353	ENSTNIG00000018516	.	-	C829	PF00248
19	5372407	5378114	ENSTNIG00000006789	.	-	C1067	PF00628
19	5379763	5388829	ENSTNIG00000006790	.	+	C1067	PF00628
19	5994829	6020480	ENSTNIG00000010492	.	-	C1669	PF07690
19	6041034	6054949	ENSTNIG00000002743	.	+	C1669	PF07690
19	6299195	6302861	ENSTNIG00000006923	.	-	C938	PF00474
19	6303305	6306874	ENSTNIG00000006922	.	-	C938	PF00474
19	6325856	6327055	ENSTNIG00000006920	.	-	C509	PF00071
19	6325856	6327055	ENSTNIG00000006920	.	-	C1782	PF08477
19	6339238	6352850	ENSTNIG00000006917	.	+	C509	PF00071
19	6339238	6352850	ENSTNIG00000006917	.	+	C1782	PF08477
19	6359896	6372388	ENSTNIG00000006916	.	-	C1373	PF02750
19	6386705	6400940	ENSTNIG00000006914	.	-	C1373	PF02750
19	6528232	6531355	ENSTNIG00000006907	.	-	C477	PF00069
19	6536385	6541531	ENSTNIG00000006906	.	-	C477	PF00069
19	6579808	6587212	ENSTNIG00000006901	.	-	C477	PF00069
19	6624939	6632075	ENSTNIG00000006896	.	-	C477	PF00069
19	6865940	6870162	ENSTNIG00000001954	.	-	C1286	PF01490
19	6885084	6892070	ENSTNIG00000005773	.	-	C1286	PF01490
1_random	517057	517270	ENSTNIG00000019715	.	-	C1457	PF04177
1_random	517674	519456	ENSTNIG00000019570	.	-	C1457	PF04177
1_random	763691	768291	ENSTNIG00000006318	.	-	C57	PF00001
1_random	847114	848088	ENSTNIG00000012951	.	+	C57	PF00001
1_random	1012327	1019489	ENSTNIG00000012962	.	-	C1473	PF04762
1_random	1032186	1034235	ENSTNIG00000001603	.	-	C1473	PF04762
1_random	1080859	1081916	ENSTNIG00000001663	.	-	C1368	PF02709
1_random	1085341	1086984	ENSTNIG00000012966	.	-	C1368	PF02709
1_random	1093926	1101851	ENSTNIG00000012968	.	-	C187	PF00028
1_random	1093926	1101851	ENSTNIG00000012968	.	-	C1754	PF08266
1_random	1177494	1180972	ENSTNIG00000012969	.	+	C187	PF00028
1_random	1177494	1180972	ENSTNIG00000012969	.	+	C1754	PF08266
2	155375	161248	ENSTNIG00000006391	.	-	C639	PF00097
2	165377	167672	ENSTNIG00000000758	.	-	C1218	PF01212
2	196515	197502	ENSTNIG00000005959	.	-	C1218	PF01212
2	214271	218904	ENSTNIG00000004343	.	-	C639	PF00097
2	239422	244643	ENSTNIG00000003806	.	+	C639	PF00097
2	263496	264965	ENSTNIG00000006741	.	-	C741	PF00168
2	267489	268983	ENSTNIG00000006754	.	-	C741	PF00168
2	779176	793506	ENSTNIG00000014447	.	-	C1106	PF00685
2	840460	859125	ENSTNIG00000014445	.	+	C1106	PF00685
2	1220439	1221382	ENSTNIG00000000742	.	-	C710	PF00143
2	1223551	1224519	ENSTNIG00000001092	.	+	C710	PF00143
2	1239211	1242386	ENSTNIG00000000599	.	+	C1234	PF01344
2	1239211	1242386	ENSTNIG00000000599	.	+	C1527	PF07646
2	1244691	1249179	ENSTNIG00000014419	.	+	C1234	PF01344
2	1244691	1249179	ENSTNIG00000014419	.	+	C1527	PF07646
2	1343586	1345112	ENSTNIG00000014413	.	-	C1301	PF01569
2	1346738	1348376	ENSTNIG00000014412	.	+	C1301	PF01569
2	1441849	1457033	ENSTNIG00000004134	.	+	C1467	PF04621
2	1470898	1474498	ENSTNIG00000006979	.	+	C1467	PF04621
2	1562246	1589496	ENSTNIG00000019513	.	-	C384	PF00063
2	1562246	1589496	ENSTNIG00000019513	.	-	C1497	PF06017
2	1596310	1602548	ENSTNIG00000019512	.	+	C384	PF00063
2	1596310	1602548	ENSTNIG00000019512	.	+	C1497	PF06017
2	1671045	1676266	ENSTNIG00000010102	.	-	C760	PF00169
2	1707087	1729739	ENSTNIG00000010095	.	-	C760	PF00169
2	1738606	1739550	ENSTNIG00000010094	.	-	C282	PF00046
2	1740671	1742323	ENSTNIG00000010093	.	-	C282	PF00046
2	1749709	1750958	ENSTNIG00000001770	.	-	C282	PF00046
2	1752201	1753855	ENSTNIG00000001771	.	-	C282	PF00046
2	2149192	2149999	ENSTNIG00000011862	.	-	C1499	PF06369
2	2150426	2151662	ENSTNIG00000011863	.	-	C1499	PF06369
2	2249562	2252377	ENSTNIG00000000518	.	-	C475	PF00069
2	2255607	2259360	ENSTNIG00000011872	.	-	C475	PF00069
2	2603613	2604987	ENSTNIG00000003582	.	+	C56	PF00001
2	2634132	2636063	ENSTNIG00000003579	.	-	C236	PF00041
2	2664761	2666293	ENSTNIG00000003575	.	-	C56	PF00001
2	2698556	2704912	ENSTNIG00000003573	.	+	C236	PF00041
2	2740409	2748408	ENSTNIG00000004788	.	+	C714	PF00147
2	2752961	2755579	ENSTNIG00000004205	.	-	C714	PF00147
2	2757267	2759548	ENSTNIG00000004204	.	-	C714	PF00147
2	3332129	3333510	ENSTNIG00000003728	.	+	C1241	PF01365
2	3336804	3340416	ENSTNIG00000004149	.	+	C1241	PF01365
2	3918503	3919990	ENSTNIG00000011526	.	-	C1362	PF02493
2	3922360	3924715	ENSTNIG00000000763	.	-	C1362	PF02493
2	4550128	4554395	ENSTNIG00000000035	.	+	C1306	PF01576
2	4558443	4559327	ENSTNIG00000006863	.	+	C1306	PF01576
2	4809574	4810504	ENSTNIG00000007400	.	+	C55	PF00001
2	4825034	4827442	ENSTNIG00000007401	.	+	C55	PF00001
2	4999209	5000709	ENSTNIG00000000329	.	+	C536	PF00083
2	4999209	5000709	ENSTNIG00000000329	.	+	C1668	PF07690
2	5003597	5004443	ENSTNIG00000007412	.	+	C536	PF00083
2	5003597	5004443	ENSTNIG00000007412	.	+	C1668	PF07690
2	5335286	5337923	ENSTNIG00000004705	.	+	C156	PF00019
2	5340054	5341660	ENSTNIG00000004704	.	+	C156	PF00019
2	5430535	5437989	ENSTNIG00000012948	.	+	C1333	PF02037
2	5463825	5467226	ENSTNIG00000012947	.	+	C1333	PF02037
2	5513893	5517301	ENSTNIG00000012942	.	-	C1002	PF00560
2	5519634	5523312	ENSTNIG00000002397	.	-	C1002	PF00560
2	5887492	5888390	ENSTNIG00000012914	.	-	C250	PF00042
2	5890026	5890908	ENSTNIG00000012913	.	+	C250	PF00042
2	5891744	5893323	ENSTNIG00000012912	.	-	C250	PF00042
2	6206428	6211213	ENSTNIG00000012892	.	+	C865	PF00354
2	6213831	6215008	ENSTNIG00000012891	.	+	C865	PF00354
2	6253998	6255085	ENSTNIG00000012886	.	+	C218	PF00036
2	6257482	6259259	ENSTNIG00000012885	.	+	C218	PF00036
2	6263067	6264053	ENSTNIG00000000256	.	+	C218	PF00036
2	6294973	6298241	ENSTNIG00000012878	.	+	C929	PF00443
2	6299220	6304412	ENSTNIG00000012877	.	+	C929	PF00443
2	6586839	6589395	ENSTNIG00000012857	.	+	C283	PF00046
2	6593064	6594865	ENSTNIG00000012856	.	-	C283	PF00046
2	6904703	6910233	ENSTNIG00000012840	.	-	C146	PF00018
2	6904703	6910233	ENSTNIG00000012840	.	-	C1558	PF07653
2	6950725	6961347	ENSTNIG00000012837	.	+	C146	PF00018
2	6950725	6961347	ENSTNIG00000012837	.	+	C1558	PF07653
2	6972850	6975971	ENSTNIG00000012836	.	+	C146	PF00018
2	6972850	6975971	ENSTNIG00000012836	.	+	C1558	PF07653
2	6985536	6987198	ENSTNIG00000001044	.	-	C611	PF00096
2	6989357	6994203	ENSTNIG00000000073	.	+	C611	PF00096
2	7012275	7014393	ENSTNIG00000012834	.	+	C474	PF00069
2	7043249	7047372	ENSTNIG00000012830	.	-	C474	PF00069
2	7069722	7073104	ENSTNIG00000012826	.	-	C912	PF00400
2	7115859	7130528	ENSTNIG00000012821	.	-	C912	PF00400
2	7187284	7189198	ENSTNIG00000012816	.	+	C678	PF00106
2	7190233	7193004	ENSTNIG00000012815	.	+	C678	PF00106
2	7334279	7336659	ENSTNIG00000001356	.	-	C1674	PF07690
2	7338771	7341557	ENSTNIG00000012805	.	-	C1674	PF07690
2	7574240	7579162	ENSTNIG00000012794	.	+	C1317	PF01753
2	7580015	7582687	ENSTNIG00000012793	.	+	C1317	PF01753
2	7621093	7622745	ENSTNIG00000012789	.	+	C348	PF00047
2	7621093	7622745	ENSTNIG00000012789	.	+	C1597	PF07679
2	7643924	7648990	ENSTNIG00000012787	.	-	C348	PF00047
2	7643924	7648990	ENSTNIG00000012787	.	-	C1597	PF07679
2	7762764	7766491	ENSTNIG00000018944	.	+	C1445	PF03747
2	7767979	7770328	ENSTNIG00000018943	.	+	C1445	PF03747
2	7849288	7850815	ENSTNIG00000018934	.	+	C447	PF00069
2	7869605	7881004	ENSTNIG00000018932	.	+	C447	PF00069
2	8576545	8609048	ENSTNIG00000018902	.	-	C100	PF00008
2	8576545	8609048	ENSTNIG00000018902	.	-	C1237	PF01344
2	8576545	8609048	ENSTNIG00000018902	.	-	C1530	PF07646
2	8621301	8636670	ENSTNIG00000018900	.	+	C759	PF00169
2	8625646	8626900	ENSTNIG00000018901	.	-	C1237	PF01344
2	8625646	8626900	ENSTNIG00000018901	.	-	C1530	PF07646
2	8637265	8643106	ENSTNIG00000018899	.	-	C100	PF00008
2	8705068	8706111	ENSTNIG00000018893	.	-	C759	PF00169
2	8728635	8732037	ENSTNIG00000018890	.	-	C354	PF00051
2	8728635	8732037	ENSTNIG00000018890	.	-	C562	PF00089
2	8728635	8732037	ENSTNIG00000018890	.	-	C100	PF00008
2	8732589	8734588	ENSTNIG00000018889	.	-	C100	PF00008
2	8732589	8734588	ENSTNIG00000018889	.	-	C354	PF00051
2	8732589	8734588	ENSTNIG00000018889	.	-	C562	PF00089
2	9022395	9023556	ENSTNIG00000011554	.	+	C201	PF00030
2	9025435	9026193	ENSTNIG00000011553	.	+	C201	PF00030
2	9027814	9028637	ENSTNIG00000011552	.	+	C201	PF00030
2	9029678	9030528	ENSTNIG00000011551	.	-	C201	PF00030
2	9032198	9033152	ENSTNIG00000011550	.	-	C201	PF00030
2	9034835	9035687	ENSTNIG00000011549	.	-	C201	PF00030
2	9037219	9038035	ENSTNIG00000011548	.	-	C201	PF00030
